Id,Indikator
221_3,"[‘Sebagai hiasan, refleksi sikap kritis namun tidak menentang,kecenderungan kehalusan budi pekerti, kesopanan, cenderung menjaga, memelihara’, ‘Kaku dan bermusuhan, defensif terhadap permusuhan’, ‘Adanya dorongan agresif  ’, ‘Tertekan, kontrol kaku terhadap seksualitas, ketergantungan pada orang lain  ’, ‘Tendensi aspirasi lebih besar dari pada kemampuan’, ‘mungkin rigid, penggabungan impils yang baik  ’, ‘Ambisi, kemauan lemah, merasa lemah, loyo  ’, ‘Egosentris histeris, tidak masak, egosentris, regresi  ’, ‘Psikosomatik pada pernafasan, memak-sakan diri, berpura-pura sebagai kom-pensasi perasan tidak menerima, tendensi menunjukkan senyum  ’, ‘Merasa kurang lincah, kurang mampu  ’, ‘normal’, ‘Kurang jantan / tidak pasti’, ‘Cenderung ke arah paranoid’, ‘Menghindari dorongan fisik, perasaan inferior, merasa kurang sehat/kuat  ’, ‘Penyesuaian diri baik’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Perasaan insecure dan tak pasti, berpikir  pada hal-hal konkrit/ berpijak pada realita. Kebutuhan akan kepastian/depresif, kurang usaha, mudah menyerah, di dominasi oleh asadar, kebutuhan keseimbangan, kontrol, menunjukkan keseimbangan, ketenangan kestabilan (secara demonstratif)’, ‘Bersemangat dan motivasi berprestasi’]"
222_3,"[‘Kaku dan bermusuhan, defensif terhadap permusuhan’, ‘Wajar bagi anak kecil, Tendesi infantil (bagi orang dewasa)  ’, ‘Ada kemungkinan gangguan organis (misalnya, orang sering sakit, kerusakan otak, kemunduran, tendensi hipokondriasis, intelegensi kurang, pikirannya melayang (over) pada paranoid, terlalu membanggakan intelek, penekanan pada fantasi (pada anak-anak) aspirasi intelektuil (mungkin disertai orandiosity), kurang masak dalam instropeksi atau fantasi, simptom-simptom pada kepala’, ‘Merasa lemah dan sia-sia /tidak berguna  ’, ‘Paranoia dan menampakkan fantasi, angan-angan’, ‘oral agresif, mengkritik terus dapat dikatakan sadisme  ’, ‘Merasa kurang lincah, kurang mampu  ’, ‘normal’, ‘Sifat kekacauan pada individu’, ‘Cenderung ke arah paranoid’, ‘Menentang/bermusuhan dengan jenis kelamin lain’, ‘Menentang/bermusuhan dengan jenis kelamin lain’, ‘Ada hambatan berhubungan dengan lingkungan, biasa nampak pada tendebsi skizoid’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Kurang kuat pegangan, kurang mantap, berfantasi untuk nampak kuat. Mungkin takabur atau tak mau tahu, mungkin optimis terhadap kerjanya, memandang rendah terhadap orang lain, tendensi kurang yakin akan dirinya’, ‘Perasaan sedih /tertekan’]"
223_3,"[‘Perasaan inferior, kurang mampu mencoba mencari kompensasi  ’, ‘Adanya dorongan agresif  ’, ‘Wajar bagi anak kecil, Tendesi infantil (bagi orang dewasa)  ’, ‘Tendensi aspirasi lebih besar dari pada kemampuan’, ‘Ambisius, usaha untuk sukses, mengharapkan perhatian dan kasih sayang  ’, ‘Egosentris histeris, tidak masak, egosentris, regresi  ’, ‘oral agresif, mengkritik terus dapat dikatakan sadisme  ’, ‘Merasa kurang lincah, kurang mampu  ’, ‘normal’, ‘Perhatian berlebihan pada kejantanan’, ‘Cenderung ke arah paranoid’, ‘Peka terhadap kritik  ’, ‘Menghindari dorongan fisik, perasaan inferior, merasa kurang sehat/kuat  ’, ‘Kurang berani tampil dan menyatakan diri, cemas, insecure, ragu, takut, tidak pasti, kontrol yang rigid yang didasari oleh rasa tertekan dan kurang mampu berkarya, depresif, kurang mampu dan kurang gairah, intelektual dan introversive, spirituil’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Kurang kuat pegangan, kurang mantap, berfantasi untuk nampak kuat. Mungkin takabur atau tak mau tahu, mungkin optimis terhadap kerjanya, memandang rendah terhadap orang lain, tendensi kurang yakin akan dirinya’, ‘Bersemangat dan motivasi berprestasi’]"
224_3,"[‘Ketidakseimbangan emosi, konflik peran seksualnya  ’, ‘Kompensasi ketidak pastian , tak bisa mengambil keputusan takut bertanggung jawab, fantasi’, ‘Kebutuhan yang besar akan rasa aman, butuh banyak dorongan  ’, ‘Tendensi hambatan dalam hubungan sosial, neourotis’, ‘Kurang mampu mengontrol dorongan , mungkin permusuhan’, ‘Ambisi dan mencari kompensasi dari perasaan tidak pasti  ’, ‘Tanda keengganann memperhatikan sekitar, mungkin suka bertengakar. Tendensi menolak keadaan yang tidak menyenangkan ,tendensi menyatakan ketidaksenangan  ’, ‘Penolakan terhadap kebutuhan afektif, guilty feeling, depresi, kontak verbal yang terganggu(dengan lingkungan’, ‘Berusaha mencapai otoritas, ambivalensi  ’, ‘Berusaha mencapai otoritas, ambivalensi  ’, ‘Kurang mantap pada kekuatan fisiknya  ’, ‘Merasa kurang jantan’, ‘Cenderung ke arah paranoid’, ‘Kesadaran pribadi goncang, keraguan  ’, ‘Kurang merasakan kepauasan fisik, mencoba menunjukkan kekuatan fisik’, ‘Kurang berani tampil dan menyatakan diri, cemas, insecure, ragu, takut, tidak pasti, kontrol yang rigid yang didasari oleh rasa tertekan dan kurang mampu berkarya, depresif, kurang mampu dan kurang gairah, intelektual dan introversive, spirituil’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Kontrol emosionil, berusaha keras untuk sukses, orientasi lingkungan/dunia luar, ekstrofert, orientasi masa yang akan datang’, ‘Perasaan sedih /tertekan’]"
225_3,"[‘Kaku dan bermusuhan, defensif terhadap permusuhan’, ‘Adanya dorongan agresif  ’, ‘Tertekan, kontrol kaku terhadap seksualitas, ketergantungan pada orang lain  ’, ‘Tendensi hambatan dalam hubungan sosial, neourotis’, ‘Merasa lemah dan sia-sia /tidak berguna  ’, ‘Tanda keengganann memperhatikan sekitar, mungkin suka bertengakar. Tendensi menolak keadaan yang tidak menyenangkan ,tendensi menyatakan ketidaksenangan  ’, ‘Psikosomatik pada pernafasan, memak-sakan diri, berpura-pura sebagai kom-pensasi perasan tidak menerima, tendensi menunjukkan senyum  ’, ‘Berusaha mencapai otoritas, ambivalensi  ’, ‘normal’, ‘Kontrol kuat terhadap nafsu  ’, ‘Tekanan/ tuntutan kejantanan’, ‘Cenderung ke arah paranoid’, ‘Kurang merasakan kepauasan fisik, mencoba menunjukkan kekuatan fisik’, ‘Penyesuaian diri baik’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Memiliki adaptasi yang cukup baik, bersifat egosentris, insecure dan rigid, berusaha kontrol secara cermat’, ‘Bersemangat dan motivasi berprestasi’]"
226_3,"[‘Sebagai hiasan, refleksi sikap kritis namun tidak menentang,kecenderungan kehalusan budi pekerti, kesopanan, cenderung menjaga, memelihara’, ‘Kaku dan bermusuhan, defensif terhadap permusuhan’, ‘Tertekan, kontrol kaku terhadap seksualitas, ketergantungan pada orang lain  ’, ‘Ada kemungkinan gangguan organis (misalnya, orang sering sakit, kerusakan otak, kemunduran, tendensi hipokondriasis, intelegensi kurang, pikirannya melayang (over) pada paranoid, terlalu membanggakan intelek, penekanan pada fantasi (pada anak-anak) aspirasi intelektuil (mungkin disertai orandiosity), kurang masak dalam instropeksi atau fantasi, simptom-simptom pada kepala’, ‘Kurang mampu mengontrol dorongan , mungkin permusuhan’, ‘Ambisi, kemauan lemah, merasa lemah, loyo ’, ‘Paranoia dan menampakkan fantasi, angan-angan’, ‘Tendensi orang depresif dengan kompensasi tertawa lebar  ’, ‘Narsistis (pemujaan terhadap pakaian)  ’, ‘Sering dihubungkan dengan agresi seksuil yang dimunculkan, kurang masak seksuil  ’, ‘Suka menyerang’, ‘Menolak atau ketidaksediaan berhubungan dengan sosial. Psikopat, ingin berhubungan sosail tapi merasa kurang mampu, inferior, takut, dll. (pasif). (biasanya ada kombinasi dengan yang ada kancinya)’, ‘Menghindari dorongan fisik, perasaan inferior, merasa kurang sehat/kuat  ’, ‘Penuntut, menguasai, menentang kekuasaan, dorongan bermusuhan, yakin diri, anxiety, tegang, kerusakan otak organis, manic’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Perasaan insecure dan tak pasti, berpikir  pada hal-hal konkrit/ berpijak pada realita. Kebutuhan akan kepastian/depresif, kurang usaha, mudah menyerah, di dominasi oleh asadar, kebutuhan keseimbangan, kontrol, menunjukkan keseimbangan, ketenangan kestabilan (secara demonstratif)’, ‘Bersemangat dan motivasi berprestasi’]"
227_3,"[‘Perasaan inferior, kurang mampu mencoba mencari kompensasi  ’, ‘Tertekan, kontrol kaku terhadap seksualitas, ketergantungan pada orang lain  ’, ‘Tendensi hambatan dalam hubungan sosial, neourotis’, ‘Perasaan menghukum  ’, ‘Rasa ingin tau hal dosa, konflik voyourism  ’, ‘Oral agresif (suka mengkritik) tendensi menyerang secara oral, sinisme  ’, ‘Berusaha mencapai otoritas, ambivalensi  ’, ‘normal’, ‘Tendensi castrasi kompleks’, ‘Rasa bersalah, masturbasi, curang, merampas  ’, ‘Kesadaran pribadi goncang, keraguan  ’, ‘Menghindari dorongan fisik, perasaan inferior, merasa kurang sehat/kuat  ’, ‘Penuntut, menguasai, menentang kekuasaan, dorongan bermusuhan, yakin diri, anxiety, tegang, kerusakan otak organis, manic’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Kurang kuat pegangan, kurang mantap, berfantasi untuk nampak kuat. Mungkin takabur atau tak mau tahu, mungkin optimis terhadap kerjanya, memandang rendah terhadap orang lain, tendensi kurang yakin akan dirinya’, ‘Bersemangat dan motivasi berprestasi’]"
228_3,"[‘Kaku dan bermusuhan, defensif terhadap permusuhan’, ‘Adanya dorongan agresif  ’, ‘Tertekan, kontrol kaku terhadap seksualitas, ketergantungan pada orang lain  ’, ‘Ada kemungkinan gangguan organis (misalnya, orang sering sakit, kerusakan otak, kemunduran, tendensi hipokondriasis, intelegensi kurang, pikirannya melayang (over) pada paranoid, terlalu membanggakan intelek, penekanan pada fantasi (pada anak-anak) aspirasi intelektuil (mungkin disertai orandiosity), kurang masak dalam instropeksi atau fantasi, simptom-simptom pada kepala’, ‘Kurang mampu mengontrol dorongan , mungkin permusuhan’, ‘Merasa lemah dan sia-sia /tidak berguna  ’, ‘Pikiran kacau  ’, ‘Tendensi orang depresif dengan kompensasi tertawa lebar  ’, ‘Merasa kurang lincah, kurang mampu  ’, ‘normal’, ‘Sering dihubungkan dengan agresi seksuil yang dimunculkan, kurang masak seksuil  ’, ‘Tekanan/ tuntutan kejantanan’, ‘Cenderung ke arah paranoid’, ‘Kesadaran pribadi goncang, keraguan  ’, ‘Kurang merasakan kepauasan fisik, mencoba menunjukkan kekuatan fisik’, ‘Penyesuaian diri baik’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Memiliki adaptasi yang cukup baik, bersifat egosentris, insecure dan rigid, berusaha kontrol secara cermat’, ‘Bersemangat dan motivasi berprestasi’]"
229_3,"[‘Wajar, normal  ’, ‘Kaku dan bermusuhan, defensif terhadap permusuhan’, ‘Kompensasi ketidak pastian , tak bisa mengambil keputusan takut bertanggung jawab, fantasi’, ‘Tertekan, kontrol kaku terhadap seksualitas, ketergantungan pada orang lain  ’, ‘Ada kemungkinan gangguan organis (misalnya, orang sering sakit, kerusakan otak, kemunduran, tendensi hipokondriasis, intelegensi kurang, pikirannya melayang (over) pada paranoid, terlalu membanggakan intelek, penekanan pada fantasi (pada anak-anak) aspirasi intelektuil (mungkin disertai orandiosity), kurang masak dalam instropeksi atau fantasi, simptom-simptom pada kepala’, ‘Kurang mampu mengontrol dorongan , mungkin permusuhan’, ‘Ambisi, kemauan lemah, merasa lemah, loyo  ’, ‘Paranoia dan menampakkan fantasi, angan-angan’, ‘Tendensi orang depresif dengan kompensasi tertawa lebar  ’, ‘Menentang kekuasaan, bersiap sedia.kewaspadaan perasaan tidak aman yang terpendam, kebutuhan untuk mendapatkan keseimbangan  ’, ‘normal’, ‘Ketergantungan, tidak masak , tidak pasti’, ‘Tekanan/ tuntutan kejantanan’, ‘Menolak atau ketidaksediaan berhubungan dengan sosial. Psikopat, ingin berhubungan sosail tapi merasa kurang mampu, inferior, takut, dll. (pasif). (biasanya ada kombinasi dengan yang ada kancinya)’, ‘Menghindari dorongan fisik, perasaan inferior, merasa kurang sehat/kuat  ’, ‘Penuntut, menguasai, menentang kekuasaan, dorongan bermusuhan, yakin diri, anxiety, tegang, kerusakan otak organis, manic’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Memiliki adaptasi yang cukup baik, bersifat egosentris, insecure dan rigid, berusaha kontrol secara cermat’, ‘Bersemangat dan motivasi berprestasi’]"
230_3,"[‘Kaku dan bermusuhan, defensif terhadap permusuhan’, ‘Kompensasi ketidak pastian , tak bisa mengambil keputusan takut bertanggung jawab, fantasi’, ‘Wajar bagi anak kecil, Tendesi infantil (bagi orang dewasa)  ’, ‘Ada kemungkinan gangguan organis (misalnya, orang sering sakit, kerusakan otak, kemunduran, tendensi hipokondriasis, intelegensi kurang, pikirannya melayang (over) pada paranoid, terlalu membanggakan intelek, penekanan pada fantasi (pada anak-anak) aspirasi intelektuil (mungkin disertai orandiosity), kurang masak dalam instropeksi atau fantasi, simptom-simptom pada kepala’, ‘Kurang mampu mengontrol dorongan , mungkin permusuhan’, ‘Merasa lemah dan sia-sia /tidak berguna  ’, ‘Bermusuhan dan mengancam, bersemnagat, indikasi pamer terutama pada gadis, hoimoseksual. Histeris egoistik  ’, ‘Menentang oral dependency, independent’, ‘normal’, ‘Sifat kekacauan pada individu’, ‘Menolak atau ketidaksediaan berhubungan dengan sosial. Psikopat, ingin berhubungan sosail tapi merasa kurang mampu, inferior, takut, dll. (pasif). (biasanya ada kombinasi dengan yang ada kancinya)’, ‘Menghindari dorongan fisik, perasaan inferior, merasa kurang sehat/kuat  ’, ‘Ada hambatan berhubungan dengan lingkungan, biasa nampak pada tendebsi skizoid’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Kurang kuat pegangan, kurang mantap, berfantasi untuk nampak kuat. Mungkin takabur atau tak mau tahu, mungkin optimis terhadap kerjanya, memandang rendah terhadap orang lain, tendensi kurang yakin akan dirinya’, ‘Bersemangat dan motivasi berprestasi’]"
231_3,"[‘Sebagai hiasan, refleksi sikap kritis namun tidak menentang,kecenderungan kehalusan budi pekerti, kesopanan, cenderung menjaga, memelihara’, ‘Kaku dan bermusuhan, defensif terhadap permusuhan’, ‘Kompensasi ketidak pastian , tak bisa mengambil keputusan takut bertanggung jawab, fantasi’, ‘Tertekan, kontrol kaku terhadap seksualitas, ketergantungan pada orang lain  ’, ‘Ada kemungkinan gangguan organis (misalnya, orang sering sakit, kerusakan otak, kemunduran, tendensi hipokondriasis, intelegensi kurang, pikirannya melayang (over) pada paranoid, terlalu membanggakan intelek, penekanan pada fantasi (pada anak-anak) aspirasi intelektuil (mungkin disertai orandiosity), kurang masak dalam instropeksi atau fantasi, simptom-simptom pada kepala’, ‘mungkin rigid, penggabungan impils yang baik  ’, ‘Mengutamakan kekuatan , mementingkan otot daripada otak  ’, ‘Egosentris histeris, tidak masak, egosentris, regresi  ’, ‘oral agresif, mengkritik terus dapat dikatakan sadisme  ’, ‘Menentang kekuasaan, bersiap sedia.kewaspadaan perasaan tidak aman yang terpendam, kebutuhan untuk mendapatkan keseimbangan  ’, ‘normal’, ‘Sering dihubungkan dengan agresi seksuil yang dimunculkan, kurang masak seksuil  ’, ‘Sifat kekacauan pada individu’, ‘Cenderung ke arah paranoid’, ‘Menghindari dorongan fisik, perasaan inferior, merasa kurang sehat/kuat  ’, ‘Penuntut, menguasai, menentang kekuasaan, dorongan bermusuhan, yakin diri, anxiety, tegang, kerusakan otak organis, manic’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Dikuasai emosi, menekankan masa yang lalu, tendensi impulsif, self oriented, depresif tapi banyak frustasi, introfert, bayak dikendalikan ketaksadaran’, ‘Bersemangat dan motivasi berprestasi’]"
232_3,"[‘Sebagai hiasan, refleksi sikap kritis namun tidak menentang,kecenderungan kehalusan budi pekerti, kesopanan, cenderung menjaga, memelihara’, ‘Kaku dan bermusuhan, defensif terhadap permusuhan’, ‘Kompensasi ketidak pastian , tak bisa mengambil keputusan takut bertanggung jawab, fantasi’, ‘Sifat kepala batu  ’, ‘Ada kemungkinan gangguan organis (misalnya, orang sering sakit, kerusakan otak, kemunduran, tendensi hipokondriasis, intelegensi kurang, pikirannya melayang (over) pada paranoid, terlalu membanggakan intelek, penekanan pada fantasi (pada anak-anak) aspirasi intelektuil (mungkin disertai orandiosity), kurang masak dalam instropeksi atau fantasi, simptom-simptom pada kepala’, ‘Ambisi dan mencari kompensasi dari perasaan tidak pasti  ’, ‘Paranoia dan menampakkan fantasi, angan-angan’, ‘Oral agresif (suka mengkritik) tendensi menyerang secara oral, sinisme  ’, ‘Merasa kurang lincah, kurang mampu  ’, ‘normal’, ‘Suka menyerang’, ‘Cenderung ke arah paranoid’, ‘Kurang merasakan kepauasan fisik, mencoba menunjukkan kekuatan fisik’, ‘Kurang merasakan kepauasan fisik, mencoba menunjukkan kekuatan fisik’, ‘Penyesuaian diri baik’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Dikuasai emosi, menekankan masa yang lalu, tendensi impulsif, self oriented, depresif tapi banyak frustasi, introfert, bayak dikendalikan ketaksadaran’, ‘Bersemangat dan motivasi berprestasi’]"
233_3,"[‘Wajar, normal  ’, ‘Lancar , felksibel, seimbang dan merasa mampu  ’, ‘Sifat kepala batu  ’, ‘Tendensi aspirasi lebih besar dari pada kemampuan’, ‘Ambisi, kemauan lemah, merasa lemah, loyo  ’, ‘Paranoia dan menampakkan fantasi, angan-angan’, ‘Psikosomatik pada pernafasan, memak-sakan diri, berpura-pura sebagai kom-pensasi perasan tidak menerima, tendensi menunjukkan senyum  ’, ‘Merasa kurang lincah, kurang mampu  ’, ‘normal’, ‘Tekanan/ tuntutan kejantanan’, ‘Cenderung ke arah paranoid’, ‘Peka terhadap kritik  ’, ‘Menghindari dorongan fisik, perasaan inferior, merasa kurang sehat/kuat  ’, ‘Penyesuaian diri baik’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Dikuasai emosi, menekankan masa yang lalu, tendensi impulsif, self oriented, depresif tapi banyak frustasi, introfert, bayak dikendalikan ketaksadaran’, ‘Bersemangat dan motivasi berprestasi’]"
234_3,"[‘Ketidakseimbangan emosi, konflik peran seksualnya  ’, ‘Kompensasi ketidak pastian , tak bisa mengambil keputusan takut bertanggung jawab, fantasi’, ‘Tertekan, kontrol kaku terhadap seksualitas, ketergantungan pada orang lain  ’, ‘Ada kemungkinan gangguan organis (misalnya, orang sering sakit, kerusakan otak, kemunduran, tendensi hipokondriasis, intelegensi kurang, pikirannya melayang (over) pada paranoid, terlalu membanggakan intelek, penekanan pada fantasi (pada anak-anak) aspirasi intelektuil (mungkin disertai orandiosity), kurang masak dalam instropeksi atau fantasi, simptom-simptom pada kepala’, ‘Ambisi, kemauan lemah, merasa lemah, loyo  ’, ‘Paranoia dan menampakkan fantasi, angan-angan’, ‘Oral agresif (suka mengkritik) tendensi menyerang secara oral, sinisme  ’, ‘Berusaha mencapai otoritas, ambivalensi  ’, ‘normal’, ‘Sifat kekacauan pada individu’, ‘Cenderung ke arah paranoid’, ‘Kurang merasakan kepauasan fisik, mencoba menunjukkan kekuatan fisik’, ‘Ada hambatan berhubungan dengan lingkungan, biasa nampak pada tendebsi skizoid’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Memiliki adaptasi yang cukup baik, bersifat egosentris, insecure dan rigid, berusaha kontrol secara cermat’, ‘Bersemangat dan motivasi berprestasi’]"
235_3,"[‘Lancar , felksibel, seimbang dan merasa mampu  ’, ‘Adanya dorongan agresif  ’, ‘Kebutuhan yang besar akan rasa aman, butuh banyak dorongan  ’, ‘Mengutamakan kekuatan , mementingkan otot daripada otak  ’, ‘Paranoia dan menampakkan fantasi, angan-angan’, ‘oral agresif, mengkritik terus dapat dikatakan sadisme  ’, ‘Merasa kurang lincah, kurang mampu  ’, ‘normal’, ‘Tekanan/ tuntutan kejantanan’, ‘Rasa bersalah, masturbasi, curang, merampas  ’, ‘Kurang merasakan kepauasan fisik, mencoba menunjukkan kekuatan fisik’, ‘Penuntut, menguasai, menentang kekuasaan, dorongan bermusuhan, yakin diri, anxiety, tegang, kerusakan otak organis, manic’, ‘Penuntut, menguasai, menentang kekuasaan, dorongan bermusuhan, yakin diri, anxiety, tegang, kerusakan otak organis, manic’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Memiliki adaptasi yang cukup baik, bersifat egosentris, insecure dan rigid, berusaha kontrol secara cermat’, ‘Perasaan sedih /tertekan’]"
236_3,"[‘Wajar, normal  ’, ‘Lancar , felksibel, seimbang dan merasa mampu  ’, ‘Kompensasi ketidak pastian , tak bisa mengambil keputusan takut bertanggung jawab, fantasi’, ‘Wajar bagi anak kecil, Tendesi infantil (bagi orang dewasa)  ’, ‘Ada kemungkinan gangguan organis (misalnya, orang sering sakit, kerusakan otak, kemunduran, tendensi hipokondriasis, intelegensi kurang, pikirannya melayang (over) pada paranoid, terlalu membanggakan intelek, penekanan pada fantasi (pada anak-anak) aspirasi intelektuil (mungkin disertai orandiosity), kurang masak dalam instropeksi atau fantasi, simptom-simptom pada kepala’, ‘mungkin rigid, penggabungan impils yang baik  ’, ‘Introfert, kurang kontak dengan dunia luar, kontak sosila sangat kurang, terlebih bila tidak digambar  ’, ‘Oral agresif (suka mengkritik) tendensi menyerang secara oral, sinisme  ’, ‘Narsistis (pemujaan terhadap pakaian)  ’, ‘Ketergantungan, tidak masak , tidak pasti’, ‘Merasa kurang jantan’, ‘Rasa bersalah, masturbasi, curang, merampas  ’, ‘Menentang/bermusuhan dengan jenis kelamin lain’, ‘Penuntut, menguasai, menentang kekuasaan, dorongan bermusuhan, yakin diri, anxiety, tegang, kerusakan otak organis, manic’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Memiliki adaptasi yang cukup baik, bersifat egosentris, insecure dan rigid, berusaha kontrol secara cermat’, ‘Bersemangat dan motivasi berprestasi’]"
237_3,"[‘Wajar, normal  ’, ‘Lancar , felksibel, seimbang dan merasa mampu  ’, ‘Adanya dorongan agresif  ’, ‘Tertekan, kontrol kaku terhadap seksualitas, ketergantungan pada orang lain  ’, ‘Ada kemungkinan gangguan organis (misalnya, orang sering sakit, kerusakan otak, kemunduran, tendensi hipokondriasis, intelegensi kurang, pikirannya melayang (over) pada paranoid, terlalu membanggakan intelek, penekanan pada fantasi (pada anak-anak) aspirasi intelektuil (mungkin disertai orandiosity), kurang masak dalam instropeksi atau fantasi, simptom-simptom pada kepala’, ‘Ambisi, kemauan lemah, merasa lemah, loyo  ’, ‘Rasa ingin tau hal dosa, konflik voyourism  ’, ‘Psikosomatik pada pernafasan, memak-sakan diri, berpura-pura sebagai kom-pensasi perasan tidak menerima, tendensi menunjukkan senyum  ’, ‘Berusaha mencapai otoritas, ambivalensi  ’, ‘normal’, ‘Kontrol kuat terhadap nafsu  ’, ‘Tekanan/ tuntutan kejantanan’, ‘Menolak atau ketidaksediaan berhubungan dengan sosial. Psikopat, ingin berhubungan sosail tapi merasa kurang mampu, inferior, takut, dll. (pasif). (biasanya ada kombinasi dengan yang ada kancinya)’, ‘Kurang merasakan kepauasan fisik, mencoba menunjukkan kekuatan fisik’, ‘Kurang merasakan kepauasan fisik, mencoba menunjukkan kekuatan fisik’, ‘Penuntut, menguasai, menentang kekuasaan, dorongan bermusuhan, yakin diri, anxiety, tegang, kerusakan otak organis, manic’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Memiliki adaptasi yang cukup baik, bersifat egosentris, insecure dan rigid, berusaha kontrol secara cermat’, ‘Perasaan sedih /tertekan’]"
238_3,"[‘Sebagai hiasan, refleksi sikap kritis namun tidak menentang,kecenderungan kehalusan budi pekerti, kesopanan, cenderung menjaga, memelihara’, ‘Lancar , felksibel, seimbang dan merasa mampu  ’, ‘Adanya dorongan agresif  ’, ‘Wajar bagi anak kecil, Tendesi infantil (bagi orang dewasa)  ’, ‘Mengutamakan kekuatan , mementingkan otot daripada otak  ’, ‘Egosentris histeris, tidak masak, egosentris, regresi  ’, ‘oral agresif, mengkritik terus dapat dikatakan sadisme  ’, ‘normal’, ‘Sifat kekacauan pada individu’, ‘Cenderung ke arah paranoid’, ‘Penyesuaian diri baik’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Kurang kuat pegangan, kurang mantap, berfantasi untuk nampak kuat. Mungkin takabur atau tak mau tahu, mungkin optimis terhadap kerjanya, memandang rendah terhadap orang lain, tendensi kurang yakin akan dirinya’, ‘Perasaan sedih /tertekan’]"
239_3,"[‘Wajar, normal  ’, ‘Ketidakseimbangan emosi, konflik peran seksualnya  ’, ‘Kompensasi ketidak pastian , tak bisa mengambil keputusan takut bertanggung jawab, fantasi’, ‘Skizoid’, ‘Melakukan Kontrol intelektual terhadap impuls-impuls atau dorongannya  ’, ‘Paranoia dan menampakkan fantasi, angan-angan’, ‘oral agresif, mengkritik terus dapat dikatakan sadisme  ’, ‘Berusaha mencapai otoritas, ambivalensi  ’, ‘normal’, ‘Kurang jantan / tidak pasti’, ‘Cenderung ke arah paranoid’, ‘Menentang/bermusuhan dengan jenis kelamin lain’, ‘Penuntut, menguasai, menentang kekuasaan, dorongan bermusuhan, yakin diri, anxiety, tegang, kerusakan otak organis, manic’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Memiliki adaptasi yang cukup baik, bersifat egosentris, insecure dan rigid, berusaha kontrol secara cermat’, ‘Perasaan sedih /tertekan’]"
240_3,"[‘Wajar, normal  ’, ‘Lancar , felksibel, seimbang dan merasa mampu  ’, ‘Tertekan, kontrol kaku terhadap seksualitas, ketergantungan pada orang lain  ’, ‘Tendensi aspirasi lebih besar dari pada kemampuan’, ‘Melakukan Kontrol intelektual terhadap impuls-impuls atau dorongannya  ’, ‘Merasa lemah dan sia-sia /tidak berguna  ’, ‘Paranoia dan menampakkan fantasi, angan-angan’, ‘Tendensi orang depresif dengan kompensasi tertawa lebar  ’, ‘Merasa kurang lincah, kurang mampu  ’, ‘Narsistis (pemujaan terhadap pakaian)  ’, ‘Biasa, mudah menyatakan dorongan, tanpa hambatan, sebaliknya mungkin menyatakan kefleksbelan terhadap kontrolm seksuil  ’, ‘Tekanan/ tuntutan kejantanan’, ‘Cenderung ke arah paranoid’, ‘Peka terhadap kritik  ’, ‘Menghindari dorongan fisik, perasaan inferior, merasa kurang sehat/kuat  ’, ‘Penuntut, menguasai, menentang kekuasaan, dorongan bermusuhan, yakin diri, anxiety, tegang, kerusakan otak organis, manic’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Kurang kuat pegangan, kurang mantap, berfantasi untuk nampak kuat. Mungkin takabur atau tak mau tahu, mungkin optimis terhadap kerjanya, memandang rendah terhadap orang lain, tendensi kurang yakin akan dirinya’, ‘Bersemangat dan motivasi berprestasi’]"
